District_Name,Crop_Year,Season,Crop,Area,Production,pH_min,pH_max,pH_Req,pH_min_Range,pH_max_Range,min_temp,max_temp,min_rainfall,max_rainfall
12,2003,2,4,20500,12600,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2003,2,5,9500,4800,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2003,2,10,400,300,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2003,3,3,23200,16400,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2003,3,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2003,3,10,12200,7500,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2003,3,7,39000,60900,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2003,4,9,2700,3200,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2003,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2003,5,6,13800,807600,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2004,2,2,800,400,7.5,8.3,6.3,6,7,20,28,40,75
12,2004,2,9,300,100,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2004,2,3,66700,50100,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2004,2,1,500,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2004,2,4,18200,6200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2004,2,5,7800,1800,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2004,2,10,500,100,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2004,3,3,22100,14000,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2004,3,10,11100,5200,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2004,3,7,28500,39000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2004,4,9,500,500,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2004,4,1,100,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2004,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2004,5,8,71300,65700,7.5,8.3,6,5.8,8,20,28,55,120
12,2004,5,6,6900,424600,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2005,2,2,300,100,7.5,8.3,6.3,6,7,20,28,40,75
12,2005,2,8,54300,72200,7.5,8.3,6,5.8,8,20,28,55,120
12,2005,2,4,18600,8800,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2005,2,5,4500,1500,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2005,2,6,7700,549300,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2005,2,10,500,300,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2005,3,10,14700,7900,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2005,3,7,42600,65700,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2005,4,9,8200,10200,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2005,4,10,400,300,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2006,2,2,300,200,7.5,8.3,6.3,6,7,20,28,40,75
12,2006,2,8,61900,128900,7.5,8.3,6,5.8,8,20,28,55,120
12,2006,2,3,52200,53300,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2006,2,1,500,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2006,2,4,20900,7600,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2006,2,5,4300,2000,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2006,2,10,500,200,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2006,3,3,20900,11800,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2006,3,1,300,700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2006,3,10,11400,7000,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2006,3,7,51600,86300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2006,4,9,9700,10600,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2006,4,1,700,900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2006,4,10,400,300,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2007,2,2,2,1,7.5,8.3,6.3,6,7,20,28,40,75
12,2007,2,8,749,2711,7.5,8.3,6,5.8,8,20,28,55,120
12,2007,2,3,552,876,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2007,2,1,5,4,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2007,2,4,238,183,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2007,2,5,41,19,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2007,2,10,5,4,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2007,3,3,230,160,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2007,3,1,2,5,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2007,3,10,77,57,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2007,3,7,371,713,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2007,4,9,18,21,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2007,4,10,1,1,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2007,5,6,177,11593,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2008,2,2,200,100,7.5,8.3,6.3,6,7,20,28,40,75
12,2008,2,8,105700,185300,7.5,8.3,6,5.8,8,20,28,55,120
12,2008,2,3,31500,34500,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2008,2,1,1100,900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2008,2,4,12200,2500,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2008,2,5,500,300,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2008,2,6,8100,303000,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2008,2,10,1100,400,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2008,3,3,21300,28700,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2008,3,1,3,5,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2008,3,10,4000,2600,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2008,3,7,20300,27700,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2008,5,6,8100,303000,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2009,2,2,300,100,7.5,8.3,6.3,6,7,20,28,40,75
12,2009,2,8,97000,157900,7.5,8.3,6,5.8,8,20,28,55,120
12,2009,2,3,44800,49600,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2009,2,1,800,900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2009,2,4,13600,3500,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2009,2,5,1200,400,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2009,2,6,7900,469500,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2009,2,10,700,400,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2009,3,3,23300,21900,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2009,3,1,300,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2009,3,10,3300,1300,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2009,3,7,19300,25300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2010,2,2,200,200,7.5,8.3,6.3,6,7,20,28,40,75
12,2010,2,8,81900,133300,7.5,8.3,6,5.8,8,20,28,55,120
12,2010,2,3,40800,46900,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2010,2,1,600,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2010,2,4,19900,10300,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2010,2,5,1100,700,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2010,2,6,4600,303600,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2010,2,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2010,3,3,26500,17300,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2010,3,1,800,1700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2010,3,10,3700,2000,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2010,3,7,34400,57200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2011,2,2,200,200,7.5,8.3,6.3,6,7,20,28,40,75
12,2011,2,8,89600,143400,7.5,8.3,6,5.8,8,20,28,55,120
12,2011,2,9,100,40,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2011,2,3,42900,53700,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2011,2,1,600,700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2011,2,4,18200,8200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2011,2,5,600,200,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2011,2,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2011,3,3,21700,16200,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2011,3,1,300,800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2011,3,10,2300,1500,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2011,3,7,36000,64200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2011,4,9,3400,2800,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2011,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2011,5,6,8400,556800,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2012,2,8,100900,242100,7.5,8.3,6,5.8,8,20,28,55,120
12,2012,2,3,50500,76500,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2012,2,1,600,600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2012,2,4,22900,14200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2012,2,5,600,200,7.5,8.3,6.2,5.5,7,16,27,100,200
12,2012,2,10,100,40,7.5,8.3,6.8,6,7.5,20,35,40,70
12,2012,3,3,24900,28900,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2012,3,1,200,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2012,3,7,37600,52300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2012,4,9,1100,1200,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2012,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2012,5,6,9000,678500,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2013,2,8,96000,192400,7.5,8.3,6,5.8,8,20,28,55,120
12,2013,2,3,46900,46500,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2013,2,1,400,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2013,2,4,22900,8800,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2013,3,3,10100,11200,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2013,3,1,400,1000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2013,3,7,77200,74200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2013,4,9,3900,3900,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2013,4,1,1200,1600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2013,5,6,7200,516500,7.5,8.3,6.5,5,8.5,25,35,100,170
12,2014,2,8,94700,85400,7.5,8.3,6,5.8,8,20,28,55,120
12,2014,2,3,47900,19200,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2014,2,1,1300,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2014,2,4,16900,2100,7.5,8.3,6.6,6.2,7.2,25,25,78,100
12,2014,3,3,7300,5000,7.5,8.3,6.4,6,7.5,24,32,37,90
12,2014,3,1,500,100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2014,3,7,49500,33000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
12,2014,4,9,4400,4200,7.5,8.3,6.4,5.5,7,21,30,40,125
12,2014,4,1,1600,1000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
12,2014,5,6,15200,855700,7.5,8.3,6.5,5,8.5,25,35,100,170
13,1997,1,1,3,3980,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1997,2,2,78000,90400,7.5,8.3,6.3,6,7,20,28,40,75
13,1997,2,3,159700,324000,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1997,2,1,8500,17200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1997,2,4,31800,14800,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,1997,2,5,1700,1600,7.5,8.3,6.2,5.5,7,16,27,100,200
13,1997,2,6,10900,8758,7.5,8.3,6.5,5,8.5,25,35,100,170
13,1997,3,3,54000,57400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1997,3,1,300,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1997,3,7,34000,45000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,1997,4,1,500,700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1997,5,8,3404,370600,7.5,8.3,6,5.8,8,20,28,55,120
13,1998,2,2,71800,80500,7.5,8.3,6.3,6,7,20,28,40,75
13,1998,2,8,371900,489500,7.5,8.3,6,5.8,8,20,28,55,120
13,1998,2,9,8300,7200,7.5,8.3,6.4,5.5,7,21,30,40,125
13,1998,2,3,157300,319400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1998,2,1,7700,16300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1998,2,4,33200,23100,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,1998,2,5,1800,1900,7.5,8.3,6.2,5.5,7,16,27,100,200
13,1998,2,6,10700,1024300,7.5,8.3,6.5,5,8.5,25,35,100,170
13,1998,2,10,1300,400,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1998,3,3,61300,75000,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1998,3,1,400,600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1998,3,10,1200,700,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1998,3,7,43800,72200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,1998,4,9,12600,16800,7.5,8.3,6.4,5.5,7,21,30,40,125
13,1998,4,1,500,700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1998,4,10,600,500,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1999,2,2,67300,68600,7.5,8.3,6.3,6,7,20,28,40,75
13,1999,2,8,399100,562000,7.5,8.3,6,5.8,8,20,28,55,120
13,1999,2,9,6900,4500,7.5,8.3,6.4,5.5,7,21,30,40,125
13,1999,2,3,145400,237700,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1999,2,1,8300,13500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1999,2,4,33200,13000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,1999,2,5,1800,1700,7.5,8.3,6.2,5.5,7,16,27,100,200
13,1999,2,10,1200,400,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1999,3,3,74300,96700,7.5,8.3,6.4,6,7.5,24,32,37,90
13,1999,3,1,500,800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1999,3,10,900,500,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1999,3,7,46900,88300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,1999,4,9,10300,11600,7.5,8.3,6.4,5.5,7,21,30,40,125
13,1999,4,1,400,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,1999,4,10,500,300,7.5,8.3,6.8,6,7.5,20,35,40,70
13,1999,5,6,9400,871500,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2000,2,2,63800,35700,7.5,8.3,6.3,6,7,20,28,40,75
13,2000,2,8,411500,281100,7.5,8.3,6,5.8,8,20,28,55,120
13,2000,2,9,6900,2500,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2000,2,3,142100,167100,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2000,2,1,9100,5700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2000,2,4,37100,12200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2000,2,5,1700,2100,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2000,2,10,1300,700,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2000,3,3,27900,28000,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2000,3,1,400,400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2000,3,10,300,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2000,3,7,22600,31600,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2000,4,9,4400,3800,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2000,4,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2000,5,6,14500,1203400,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2001,2,2,62500,54000,7.5,8.3,6.3,6,7,20,28,40,75
13,2001,2,8,403000,504900,7.5,8.3,6,5.8,8,20,28,55,120
13,2001,2,9,5800,3400,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2001,2,3,144500,216600,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2001,2,1,9400,17200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2001,2,4,39200,22600,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2001,2,5,1200,700,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2001,2,10,900,300,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2001,3,3,28400,37200,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2001,3,1,300,600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2001,3,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2001,3,7,23800,39300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2001,4,9,1900,2200,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2001,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2001,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2001,5,6,13500,1007400,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2002,2,2,63600,64700,7.5,8.3,6.3,6,7,20,28,40,75
13,2002,2,8,384000,468200,7.5,8.3,6,5.8,8,20,28,55,120
13,2002,2,9,5700,5000,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2002,2,3,155900,329700,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2002,2,1,13600,39200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2002,2,4,43500,28400,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2002,2,5,900,800,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2002,2,10,500,200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2002,3,3,31500,49900,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2002,3,1,300,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2002,3,10,300,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2002,3,7,27700,53200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2002,4,9,2600,3500,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2002,4,1,400,500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2002,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2002,5,6,12000,855000,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2003,2,2,61700,63800,7.5,8.3,6.3,6,7,20,28,40,75
13,2003,2,8,383600,514800,7.5,8.3,6,5.8,8,20,28,55,120
13,2003,2,9,5200,4800,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2003,2,3,154700,289300,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2003,2,1,14900,49600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2003,2,4,43200,24400,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2003,2,5,900,1100,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2003,2,10,300,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2003,3,3,34200,50900,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2003,3,1,1100,2100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2003,3,10,300,100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2003,3,7,33000,61500,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2003,4,9,3500,4300,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2003,4,10,200,200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2003,5,6,13000,439900,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2004,2,2,58600,57100,7.5,8.3,6.3,6,7,20,28,40,75
13,2004,2,9,4900,3800,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2004,2,3,132500,242400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2004,2,1,19500,40200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2004,2,4,36900,13900,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2004,2,5,400,400,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2004,2,10,400,200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2004,3,3,39300,62400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2004,3,1,1200,2700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2004,3,10,300,200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2004,3,7,38400,77700,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2004,4,9,2900,3900,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2004,4,1,600,1100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2004,4,10,400,200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2004,5,8,396100,616600,7.5,8.3,6,5.8,8,20,28,55,120
13,2004,5,6,14900,922600,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2005,2,2,60100,44300,7.5,8.3,6.3,6,7,20,28,40,75
13,2005,2,8,393400,604200,7.5,8.3,6,5.8,8,20,28,55,120
13,2005,2,9,3800,3100,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2005,2,4,37700,15900,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2005,2,5,200,300,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2005,2,6,17000,1099000,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2005,2,10,500,300,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2005,3,10,600,300,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2005,3,7,36200,66800,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2005,4,9,1800,2900,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2005,4,10,400,500,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2006,2,2,52700,55900,7.5,8.3,6.3,6,7,20,28,40,75
13,2006,2,8,420500,804200,7.5,8.3,6,5.8,8,20,28,55,120
13,2006,2,9,3300,3000,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2006,2,3,129500,246000,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2006,2,1,39300,122200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2006,2,4,39300,19300,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2006,2,5,100,100,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2006,2,10,1200,600,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2006,3,3,34100,50100,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2006,3,1,4400,8000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2006,3,10,1000,500,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2006,3,7,50800,111900,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2006,4,9,2300,3700,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2006,4,1,2400,3800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2006,4,10,700,700,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2007,2,2,465,537,7.5,8.3,6.3,6,7,20,28,40,75
13,2007,2,8,4160,9485,7.5,8.3,6,5.8,8,20,28,55,120
13,2007,2,9,34,28,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2007,2,3,1201,2726,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2007,2,1,612,1766,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2007,2,4,447,249,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2007,2,5,1,1,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2007,2,10,14,10,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2007,3,3,305,570,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2007,3,1,58,150,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2007,3,10,13,9,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2007,3,7,526,1377,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2007,4,9,44,51,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2007,4,1,23,35,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2007,4,10,4,3,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2007,5,6,224,14884,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2008,2,2,33000,33800,7.5,8.3,6.3,6,7,20,28,40,75
13,2008,2,8,434600,780100,7.5,8.3,6,5.8,8,20,28,55,120
13,2008,2,9,1300,1000,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2008,2,3,10800,20800,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2008,2,1,69000,174900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2008,2,4,40300,17500,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2008,2,6,11700,764800,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2008,2,10,9500,5200,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2008,3,3,34500,48400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2008,3,1,53,153,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2008,3,10,1600,1000,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2008,3,7,31600,64600,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2008,5,6,11700,764800,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2009,2,2,33200,36100,7.5,8.3,6.3,6,7,20,28,40,75
13,2009,2,8,413600,685100,7.5,8.3,6,5.8,8,20,28,55,120
13,2009,2,9,1400,1500,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2009,2,3,112900,228200,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2009,2,1,76300,167800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2009,2,4,40300,18800,7.5,8.3,6.6,6.2,7.2,25,25,78,100
13,2009,2,5,200,100,7.5,8.3,6.2,5.5,7,16,27,100,200
13,2009,2,6,9600,675400,7.5,8.3,6.5,5,8.5,25,35,100,170
13,2009,2,10,7500,3100,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2009,3,3,53500,82400,7.5,8.3,6.4,6,7.5,24,32,37,90
13,2009,3,1,9400,28000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
13,2009,3,10,1600,800,7.5,8.3,6.8,6,7.5,20,35,40,70
13,2009,3,7,50900,110000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
13,2010,2,2,35800,49800,7.5,8.3,6.3,6,7,20,28,40,75
13,2010,2,8,509700,1097100,7.5,8.3,6,5.8,8,20,28,55,120
13,2010,2,9,1900,2400,7.5,8.3,6.4,5.5,7,21,30,40,125
13,2010,2,3,117300,271200,7.5,8.3,6.4,6,7.5,24,32,37,90
